seq,rtt_ms,status,timestamp
808,-1.000,LOST,1770975856.265963
809,-1.000,LOST,1770975856.771775
810,-1.000,LOST,1770975857.277085
811,-1.000,LOST,1770975857.782289
812,-1.000,LOST,1770975858.288261
813,-1.000,LOST,1770975858.794124
814,-1.000,LOST,1770975859.299973
815,-1.000,LOST,1770975859.805883
816,-1.000,LOST,1770975860.311728
817,-1.000,LOST,1770975860.817124
818,-1.000,LOST,1770975861.321068
819,-1.000,LOST,1770975861.826242
820,-1.000,LOST,1770975862.332368
821,-1.000,LOST,1770975862.838121
822,-1.000,LOST,1770975863.344129
823,-1.000,LOST,1770975863.850002
824,-1.000,LOST,1770975864.355867
825,-1.000,LOST,1770975864.861082
826,-1.000,LOST,1770975865.366487
827,-1.000,LOST,1770975865.872046
828,-1.000,LOST,1770975866.377715
829,-1.000,LOST,1770975866.884112
830,-1.000,LOST,1770975867.390296
